drug_1,drug_2,context,label
BEZ-235,MK-8776,T47D,103.96698757840001
BEZ-235,MK-8776,UACC62,25.671132050700002
BEZ-235,MK-8776,UWB1289BRCA1,-18.527575913499998
BEZ-235,MK-8776,UWB1289,-17.5818718127
BEZ-235,MK-8776,VCAP,27.201091484099997
BEZ-235,MK-8776,ZR751,12.8650520419
BEZ-235,OXALIPLATIN,A2058,21.650410858
BEZ-235,OXALIPLATIN,A2780,-0.7639781214
BEZ-235,OXALIPLATIN,A375,8.756118775700001
BEZ-235,OXALIPLATIN,A427,6.4009883613
BEZ-235,OXALIPLATIN,CAOV3,12.9960234608
BEZ-235,OXALIPLATIN,COLO320DM,15.672198192
BEZ-235,OXALIPLATIN,DLD1,2.7334306179000003
BEZ-235,OXALIPLATIN,EFM192B,2.1930148504
BEZ-235,OXALIPLATIN,ES2,3.0600507085000004
BEZ-235,OXALIPLATIN,HCT116,13.577587721199999
BEZ-235,OXALIPLATIN,HT144,0.7429619184
BEZ-235,OXALIPLATIN,HT29,17.253001361099997
BEZ-235,OXALIPLATIN,KPL1,25.7699129828
BEZ-235,OXALIPLATIN,LNCAP,26.3827460677
BEZ-235,OXALIPLATIN,LOVO,-0.6748654198999999
BEZ-235,OXALIPLATIN,MDAMB436,21.490179784299997
BEZ-235,OXALIPLATIN,MSTO,19.4938997423
BEZ-235,OXALIPLATIN,NCIH1650,4.8318770269
BEZ-235,OXALIPLATIN,NCIH2122,3.5702009588
BEZ-235,OXALIPLATIN,NCIH23,-1.632216753
BEZ-235,OXALIPLATIN,NCIH460,3.0426378574
BEZ-235,OXALIPLATIN,NCIH520,10.692457062799999
BEZ-235,OXALIPLATIN,OCUBM,16.5762472405
BEZ-235,OXALIPLATIN,OV90,-1.655041901
BEZ-235,OXALIPLATIN,OVCAR3,11.9002493596
BEZ-235,OXALIPLATIN,PA1,-1.8178089899
BEZ-235,OXALIPLATIN,RKO,2.7564081682999997
BEZ-235,OXALIPLATIN,RPMI7951,7.9216054464
BEZ-235,OXALIPLATIN,SKMEL30,20.9179716414
BEZ-235,OXALIPLATIN,SKMES1,15.9223385953
BEZ-235,OXALIPLATIN,SKOV3,12.701595443199999
BEZ-235,OXALIPLATIN,SW620,5.77371613
BEZ-235,OXALIPLATIN,SW837,15.9512651312
BEZ-235,OXALIPLATIN,T47D,87.7694327117
BEZ-235,OXALIPLATIN,UACC62,12.840475866099998
BEZ-235,OXALIPLATIN,UWB1289BRCA1,17.152633927100002
BEZ-235,OXALIPLATIN,UWB1289,17.093036130599998
BEZ-235,OXALIPLATIN,VCAP,19.1801189331
BEZ-235,OXALIPLATIN,ZR751,-2.4291901343999998
BEZ-235,SN-38,A2058,1.9333510288999998
BEZ-235,SN-38,A2780,15.214558363800002
BEZ-235,SN-38,A375,29.911500993
BEZ-235,SN-38,A427,9.664418166799999
BEZ-235,SN-38,CAOV3,11.924871224
BEZ-235,SN-38,COLO320DM,27.1524512166
BEZ-235,SN-38,DLD1,23.695853610700002
BEZ-235,SN-38,EFM192B,18.104912093699998
BEZ-235,SN-38,ES2,8.9009690664
BEZ-235,SN-38,HCT116,17.836943154700002
BEZ-235,SN-38,HT144,28.446951344299997
BEZ-235,SN-38,HT29,17.3639573137
BEZ-235,SN-38,KPL1,30.1468021646
BEZ-235,SN-38,LNCAP,82.5081192861
BEZ-235,SN-38,LOVO,11.58051482
BEZ-235,SN-38,MDAMB436,20.6951226634
BEZ-235,SN-38,MSTO,22.362296251
BEZ-235,SN-38,NCIH1650,18.4912080708
BEZ-235,SN-38,NCIH2122,13.4495694102
BEZ-235,SN-38,NCIH23,17.1489750174
BEZ-235,SN-38,NCIH460,39.22686474
BEZ-235,SN-38,NCIH520,23.7633280739
BEZ-235,SN-38,OCUBM,8.0560752823
BEZ-235,SN-38,OV90,9.8435718759
BEZ-235,SN-38,OVCAR3,20.4919458497
BEZ-235,SN-38,PA1,4.024927188
BEZ-235,SN-38,RKO,12.6242410023
BEZ-235,SN-38,RPMI7951,16.705179441600002
BEZ-235,SN-38,SKMEL30,22.0363048714
BEZ-235,SN-38,SKMES1,24.8122700296
BEZ-235,SN-38,SKOV3,3.3458562826
BEZ-235,SN-38,SW620,1.2621038551000001
BEZ-235,SN-38,SW837,13.9750826561
BEZ-235,SN-38,T47D,33.1534160734
BEZ-235,SN-38,UACC62,11.412545175
BEZ-235,SN-38,UWB1289BRCA1,28.181077604000002
BEZ-235,SN-38,UWB1289,14.5860306899
BEZ-235,SN-38,VCAP,20.220049795999998
BEZ-235,SN-38,ZR751,23.4844394396
BEZ-235,SORAFENIB,A2058,5.7140047803
BEZ-235,SORAFENIB,A2780,1.7761949058000002
BEZ-235,SORAFENIB,A375,7.8115728814
BEZ-235,SORAFENIB,A427,20.9328760301
BEZ-235,SORAFENIB,CAOV3,-0.1364270342
BEZ-235,SORAFENIB,COLO320DM,11.7513075236
BEZ-235,SORAFENIB,DLD1,13.1922416279
BEZ-235,SORAFENIB,EFM192B,-3.2919984384
BEZ-235,SORAFENIB,ES2,6.09957222
BEZ-235,SORAFENIB,HCT116,22.028329841399998
BEZ-235,SORAFENIB,HT144,12.987335720499999
BEZ-235,SORAFENIB,HT29,14.3904235905
BEZ-235,SORAFENIB,KPL1,2.6196549761
BEZ-235,SORAFENIB,LNCAP,22.3393388619
BEZ-235,SORAFENIB,LOVO,1.5599294522
BEZ-235,SORAFENIB,MDAMB436,12.158316051199998
BEZ-235,SORAFENIB,MSTO,-7.6086159212
BEZ-235,SORAFENIB,NCIH1650,0.7540836169
BEZ-235,SORAFENIB,NCIH2122,0.44554232579999997
BEZ-235,SORAFENIB,NCIH23,4.8989831015
BEZ-235,SORAFENIB,NCIH460,10.1746724208
BEZ-235,SORAFENIB,NCIH520,6.262902340499999
BEZ-235,SORAFENIB,OCUBM,1.1805928048
BEZ-235,SORAFENIB,OV90,9.0738468203
BEZ-235,SORAFENIB,OVCAR3,-9.5869590877
BEZ-235,SORAFENIB,PA1,0.36802507100000004
BEZ-235,SORAFENIB,RKO,14.222768957000001
BEZ-235,SORAFENIB,RPMI7951,-4.4171283879
BEZ-235,SORAFENIB,SKMEL30,13.530751263099999
BEZ-235,SORAFENIB,SKMES1,2.495699068
BEZ-235,SORAFENIB,SKOV3,1.5314374228999998
BEZ-235,SORAFENIB,SW620,7.1479689107
BEZ-235,SORAFENIB,SW837,-0.7897250020000001
BEZ-235,SORAFENIB,T47D,36.9878905605
BEZ-235,SORAFENIB,UACC62,9.2418745153
BEZ-235,SORAFENIB,UWB1289BRCA1,8.1131521778
BEZ-235,SORAFENIB,UWB1289,8.4975724927
BEZ-235,SORAFENIB,VCAP,1.8791193502
BEZ-235,SORAFENIB,ZR751,-9.530870524800001
BORTEZOMIB,ABT-888,A2058,7.2379476899
BORTEZOMIB,ABT-888,A2780,-7.7976823039
BORTEZOMIB,ABT-888,A375,15.1176727982
BORTEZOMIB,ABT-888,A427,-4.9171749814
BORTEZOMIB,ABT-888,CAOV3,28.910842626599997
BORTEZOMIB,ABT-888,COLO320DM,-13.5768317892
BORTEZOMIB,ABT-888,DLD1,9.1659168432
BORTEZOMIB,ABT-888,EFM192B,6.6812454324
BORTEZOMIB,ABT-888,ES2,-2.2306323185
BORTEZOMIB,ABT-888,HCT116,7.3201558470000005
BORTEZOMIB,ABT-888,HT144,-2.1689537768
BORTEZOMIB,ABT-888,HT29,-15.4217102694
BORTEZOMIB,ABT-888,KPL1,19.0473979396
BORTEZOMIB,ABT-888,LNCAP,12.363310776099999
BORTEZOMIB,ABT-888,LOVO,1.0401757055
BORTEZOMIB,ABT-888,MDAMB436,2.8414276479000002
BORTEZOMIB,ABT-888,MSTO,6.9532859576999995
BORTEZOMIB,ABT-888,NCIH1650,-11.3355353866
BORTEZOMIB,ABT-888,NCIH2122,15.894723324400001
BORTEZOMIB,ABT-888,NCIH23,-1.3493487963
BORTEZOMIB,ABT-888,NCIH460,8.9811621356
BORTEZOMIB,ABT-888,NCIH520,-21.1239709923
BORTEZOMIB,ABT-888,OCUBM,8.260545628200001
BORTEZOMIB,ABT-888,OV90,5.606347082799999
BORTEZOMIB,ABT-888,OVCAR3,-1.3063243275
BORTEZOMIB,ABT-888,PA1,4.3066504568
BORTEZOMIB,ABT-888,RKO,9.8459171565
BORTEZOMIB,ABT-888,RPMI7951,2.2864213931
BORTEZOMIB,ABT-888,SKMEL30,-0.891900965
BORTEZOMIB,ABT-888,SKMES1,-8.5587381983
BORTEZOMIB,ABT-888,SKOV3,0.8551191573
BORTEZOMIB,ABT-888,SW620,6.5988879977999995
BORTEZOMIB,ABT-888,SW837,-11.2265158141
BORTEZOMIB,ABT-888,T47D,-18.7607313733
BORTEZOMIB,ABT-888,UACC62,-7.5148374815
BORTEZOMIB,ABT-888,UWB1289BRCA1,1.0694182929
BORTEZOMIB,ABT-888,UWB1289,-11.6166479499
BORTEZOMIB,ABT-888,VCAP,3.0726181967
BORTEZOMIB,ABT-888,ZR751,-21.0392029808
BORTEZOMIB,BEZ-235,A2058,6.8176625764
BORTEZOMIB,BEZ-235,A2780,4.1110283735
BORTEZOMIB,BEZ-235,A375,20.4976857403
BORTEZOMIB,BEZ-235,A427,0.7876948449
BORTEZOMIB,BEZ-235,CAOV3,-2.713845115
BORTEZOMIB,BEZ-235,COLO320DM,-4.7741260385
BORTEZOMIB,BEZ-235,DLD1,9.8929775296
BORTEZOMIB,BEZ-235,EFM192B,2.6754151379
BORTEZOMIB,BEZ-235,ES2,13.044911938399999
BORTEZOMIB,BEZ-235,HCT116,13.0176354293
BORTEZOMIB,BEZ-235,HT144,7.5182518603999995
BORTEZOMIB,BEZ-235,HT29,0.9756391994
BORTEZOMIB,BEZ-235,KPL1,12.373925444300001
BORTEZOMIB,BEZ-235,LNCAP,71.1358148944
BORTEZOMIB,BEZ-235,LOVO,21.5899415455
BORTEZOMIB,BEZ-235,MDAMB436,11.8930942778
BORTEZOMIB,BEZ-235,MSTO,72.6502659625
BORTEZOMIB,BEZ-235,NCIH1650,-11.108061253699999
BORTEZOMIB,BEZ-235,NCIH2122,-2.7964612805
BORTEZOMIB,BEZ-235,NCIH23,5.427119446900001
BORTEZOMIB,BEZ-235,NCIH460,21.670899066100002
BORTEZOMIB,BEZ-235,NCIH520,-20.115444026600002
BORTEZOMIB,BEZ-235,OCUBM,9.2671783283
BORTEZOMIB,BEZ-235,OV90,-1.1426936502
BORTEZOMIB,BEZ-235,OVCAR3,-5.1258099484
BORTEZOMIB,BEZ-235,PA1,5.1727177791
BORTEZOMIB,BEZ-235,RKO,17.0918646533
BORTEZOMIB,BEZ-235,RPMI7951,1.7275299747
BORTEZOMIB,BEZ-235,SKMEL30,14.5497119216
BORTEZOMIB,BEZ-235,SKMES1,-0.26860295300000003
BORTEZOMIB,BEZ-235,SKOV3,5.5991237972
BORTEZOMIB,BEZ-235,SW620,15.5063395107
BORTEZOMIB,BEZ-235,SW837,27.7894382542
BORTEZOMIB,BEZ-235,T47D,87.0212222232
BORTEZOMIB,BEZ-235,UACC62,-3.0147329097
BORTEZOMIB,BEZ-235,UWB1289BRCA1,11.766978099400001
BORTEZOMIB,BEZ-235,UWB1289,-11.4522299598
BORTEZOMIB,BEZ-235,VCAP,12.939546779
BORTEZOMIB,BEZ-235,ZR751,19.3240243009
BORTEZOMIB,DASATINIB,A2058,21.6596544046
BORTEZOMIB,DASATINIB,A2780,27.353027878899997
BORTEZOMIB,DASATINIB,A375,24.4102754975
BORTEZOMIB,DASATINIB,A427,15.3285354475
BORTEZOMIB,DASATINIB,CAOV3,-2.1258635801
BORTEZOMIB,DASATINIB,COLO320DM,-11.5318641829
BORTEZOMIB,DASATINIB,DLD1,13.4637332776
BORTEZOMIB,DASATINIB,EFM192B,20.7373924083
BORTEZOMIB,DASATINIB,ES2,4.351803643399999
BORTEZOMIB,DASATINIB,HCT116,-9.2178912765
BORTEZOMIB,DASATINIB,HT144,-13.5857446319
BORTEZOMIB,DASATINIB,HT29,-4.7601846597
BORTEZOMIB,DASATINIB,KPL1,28.202524758400003
BORTEZOMIB,DASATINIB,LNCAP,-24.8411766942
BORTEZOMIB,DASATINIB,LOVO,38.2626407831
BORTEZOMIB,DASATINIB,MDAMB436,9.4520600789
BORTEZOMIB,DASATINIB,MSTO,101.83603767860001
BORTEZOMIB,DASATINIB,NCIH1650,-4.7920955983999995
BORTEZOMIB,DASATINIB,NCIH2122,-44.785195753400004
BORTEZOMIB,DASATINIB,NCIH23,-203.7000357622
BORTEZOMIB,DASATINIB,NCIH460,36.829351125
BORTEZOMIB,DASATINIB,NCIH520,-2.9268076326999997
BORTEZOMIB,DASATINIB,OCUBM,-1.7142880654
BORTEZOMIB,DASATINIB,OV90,-12.6798259617
BORTEZOMIB,DASATINIB,OVCAR3,25.330534024299997
BORTEZOMIB,DASATINIB,PA1,-8.4998664839
BORTEZOMIB,DASATINIB,RKO,8.023336153099999
BORTEZOMIB,DASATINIB,RPMI7951,0.375050682
BORTEZOMIB,DASATINIB,SKMEL30,-11.6323367219
BORTEZOMIB,DASATINIB,SKMES1,-10.1548519166
BORTEZOMIB,DASATINIB,SKOV3,-16.7112655271
BORTEZOMIB,DASATINIB,SW620,20.413446807899998
BORTEZOMIB,DASATINIB,SW837,26.8847063342
BORTEZOMIB,DASATINIB,T47D,4.1456515656
BORTEZOMIB,DASATINIB,UACC62,-4.7962644596
BORTEZOMIB,DASATINIB,UWB1289BRCA1,-1.5353475092
BORTEZOMIB,DASATINIB,UWB1289,-17.2903991431
BORTEZOMIB,DASATINIB,VCAP,-6.8551523804
BORTEZOMIB,DASATINIB,ZR751,39.539088775799996
BORTEZOMIB,DINACICLIB,A2058,-20.0646922996
BORTEZOMIB,DINACICLIB,A2780,-27.634681619600002
BORTEZOMIB,DINACICLIB,A375,-9.0217212589
BORTEZOMIB,DINACICLIB,A427,-13.0865991306
BORTEZOMIB,DINACICLIB,CAOV3,-23.152255799000002
BORTEZOMIB,DINACICLIB,COLO320DM,-35.6137879438
BORTEZOMIB,DINACICLIB,DLD1,-8.5130933827
BORTEZOMIB,DINACICLIB,EFM192B,-17.7724215285
BORTEZOMIB,DINACICLIB,ES2,-29.5530576409
BORTEZOMIB,DINACICLIB,HCT116,-23.2484859652
BORTEZOMIB,DINACICLIB,HT144,-18.78198328
BORTEZOMIB,DINACICLIB,HT29,-20.6052274564
BORTEZOMIB,DINACICLIB,KPL1,-3.1556602548000003
BORTEZOMIB,DINACICLIB,LNCAP,-10.7506221493
BORTEZOMIB,DINACICLIB,LOVO,-16.742895631
BORTEZOMIB,DINACICLIB,MDAMB436,-21.865662117600003
BORTEZOMIB,DINACICLIB,MSTO,-10.3737405161
BORTEZOMIB,DINACICLIB,NCIH1650,-36.358032721
BORTEZOMIB,DINACICLIB,NCIH2122,-25.366993260900003
BORTEZOMIB,DINACICLIB,NCIH23,-21.3826925779
BORTEZOMIB,DINACICLIB,NCIH460,-24.291652934000002
BORTEZOMIB,DINACICLIB,NCIH520,-42.047543653299996
BORTEZOMIB,DINACICLIB,OCUBM,-7.6639050074
BORTEZOMIB,DINACICLIB,OV90,-28.667364547800002
BORTEZOMIB,DINACICLIB,OVCAR3,-29.3334621952
BORTEZOMIB,DINACICLIB,PA1,-17.4805574895
BORTEZOMIB,DINACICLIB,RKO,-17.3878167351
BORTEZOMIB,DINACICLIB,RPMI7951,-10.208281017000001
BORTEZOMIB,DINACICLIB,SKMEL30,-11.611821109000001
BORTEZOMIB,DINACICLIB,SKMES1,-33.4243702723
BORTEZOMIB,DINACICLIB,SKOV3,-32.041946895
BORTEZOMIB,DINACICLIB,SW620,-17.562270029300002
BORTEZOMIB,DINACICLIB,SW837,-33.7829951694
BORTEZOMIB,DINACICLIB,T47D,-30.844482921500003
BORTEZOMIB,DINACICLIB,UACC62,-20.943677582
BORTEZOMIB,DINACICLIB,UWB1289BRCA1,-21.8731841181
BORTEZOMIB,DINACICLIB,UWB1289,-38.9373038383
BORTEZOMIB,DINACICLIB,VCAP,-21.6068173643
BORTEZOMIB,DINACICLIB,ZR751,-28.275177061399997
BORTEZOMIB,GELDANAMYCIN,A2058,-12.3447524076
BORTEZOMIB,GELDANAMYCIN,A2780,-17.024767126700002
BORTEZOMIB,GELDANAMYCIN,A375,9.4534861944
BORTEZOMIB,GELDANAMYCIN,A427,1.0947212322
BORTEZOMIB,GELDANAMYCIN,CAOV3,-20.8549146767
BORTEZOMIB,GELDANAMYCIN,COLO320DM,3.4054397518
BORTEZOMIB,GELDANAMYCIN,DLD1,-6.0829007551
BORTEZOMIB,GELDANAMYCIN,EFM192B,-15.5867586919
BORTEZOMIB,GELDANAMYCIN,ES2,4.4190087001
BORTEZOMIB,GELDANAMYCIN,HCT116,-4.0081973123
BORTEZOMIB,GELDANAMYCIN,HT144,-13.745561958800002
BORTEZOMIB,GELDANAMYCIN,HT29,-30.9141895407
BORTEZOMIB,GELDANAMYCIN,KPL1,-13.3894517756
BORTEZOMIB,GELDANAMYCIN,LNCAP,4.88768632
BORTEZOMIB,GELDANAMYCIN,LOVO,0.9847372262
BORTEZOMIB,GELDANAMYCIN,MDAMB436,4.845160620400001
BORTEZOMIB,GELDANAMYCIN,MSTO,50.8369354771
BORTEZOMIB,GELDANAMYCIN,NCIH1650,-35.6931577342
BORTEZOMIB,GELDANAMYCIN,NCIH2122,-25.0631852128
BORTEZOMIB,GELDANAMYCIN,NCIH23,-41.0843033538
BORTEZOMIB,GELDANAMYCIN,NCIH460,-19.407273621199998
BORTEZOMIB,GELDANAMYCIN,NCIH520,-56.436226743199995
BORTEZOMIB,GELDANAMYCIN,OCUBM,-1.4229940965
BORTEZOMIB,GELDANAMYCIN,OV90,-24.8239236714
BORTEZOMIB,GELDANAMYCIN,OVCAR3,-36.857414731700004
BORTEZOMIB,GELDANAMYCIN,PA1,4.7242979388999995
BORTEZOMIB,GELDANAMYCIN,RKO,0.5004539223
BORTEZOMIB,GELDANAMYCIN,RPMI7951,-8.3006688438
BORTEZOMIB,GELDANAMYCIN,SKMEL30,-5.7375919098
BORTEZOMIB,GELDANAMYCIN,SKMES1,-35.1495067277
BORTEZOMIB,GELDANAMYCIN,SKOV3,-5.7609640495
BORTEZOMIB,GELDANAMYCIN,SW620,-20.8467591734
BORTEZOMIB,GELDANAMYCIN,SW837,-33.3650916333
BORTEZOMIB,GELDANAMYCIN,T47D,-54.2510565254
BORTEZOMIB,GELDANAMYCIN,UACC62,-45.5218456814
BORTEZOMIB,GELDANAMYCIN,UWB1289BRCA1,-28.5234905087
BORTEZOMIB,GELDANAMYCIN,UWB1289,-55.584127117200005
BORTEZOMIB,GELDANAMYCIN,VCAP,-3.4154646645
BORTEZOMIB,GELDANAMYCIN,ZR751,-65.7598137284
BORTEZOMIB,MK-8669,A2058,-6.295088842999999
BORTEZOMIB,MK-8669,A2780,4.7905989467
BORTEZOMIB,MK-8669,A375,-23.3265933204
BORTEZOMIB,MK-8669,A427,-2.7044142652999996
BORTEZOMIB,MK-8669,CAOV3,0.08557831390000001
BORTEZOMIB,MK-8669,COLO320DM,-17.3446431908
BORTEZOMIB,MK-8669,DLD1,9.479898135
BORTEZOMIB,MK-8669,EFM192B,19.1913054533
BORTEZOMIB,MK-8669,ES2,17.4160891211
BORTEZOMIB,MK-8669,HCT116,1.5923937068
BORTEZOMIB,MK-8669,HT144,-11.576560280299999
BORTEZOMIB,MK-8669,HT29,-16.902331221300003
BORTEZOMIB,MK-8669,KPL1,34.403815675
BORTEZOMIB,MK-8669,LNCAP,7.589511133099999
BORTEZOMIB,MK-8669,LOVO,20.4751536743
BORTEZOMIB,MK-8669,MDAMB436,0.7561512639
BORTEZOMIB,MK-8669,MSTO,114.1798682326
BORTEZOMIB,MK-8669,NCIH1650,-12.136899241400002
BORTEZOMIB,MK-8669,NCIH2122,37.5940109457
BORTEZOMIB,MK-8669,NCIH23,7.3837913848
BORTEZOMIB,MK-8669,NCIH460,6.3186633134
BORTEZOMIB,MK-8669,NCIH520,-26.7657692606
BORTEZOMIB,MK-8669,OCUBM,6.4171437395
BORTEZOMIB,MK-8669,OV90,-2.3067858622
BORTEZOMIB,MK-8669,OVCAR3,2.0388937855
BORTEZOMIB,MK-8669,PA1,-4.2877539912
BORTEZOMIB,MK-8669,RKO,8.3267608354
BORTEZOMIB,MK-8669,RPMI7951,9.2056138773
BORTEZOMIB,MK-8669,SKMEL30,9.284112586900001
BORTEZOMIB,MK-8669,SKMES1,-13.904813495
BORTEZOMIB,MK-8669,SKOV3,-2.4196845654
BORTEZOMIB,MK-8669,SW620,-2.606203184
BORTEZOMIB,MK-8669,SW837,19.053671007000002
BORTEZOMIB,MK-8669,T47D,-11.069716674
BORTEZOMIB,MK-8669,UACC62,-13.513874525
BORTEZOMIB,MK-8669,UWB1289BRCA1,4.800447388299999
BORTEZOMIB,MK-8669,UWB1289,-15.072406878299999
BORTEZOMIB,MK-8669,VCAP,9.0452549701
BORTEZOMIB,MK-8669,ZR751,-0.3055330878
BORTEZOMIB,MK-8776,A2058,16.4094980088
BORTEZOMIB,MK-8776,A2780,-12.2261795278
BORTEZOMIB,MK-8776,A375,0.19422864469999998
BORTEZOMIB,MK-8776,A427,-7.5617437623
BORTEZOMIB,MK-8776,CAOV3,-15.7578194883
BORTEZOMIB,MK-8776,COLO320DM,-29.641257343099998
BORTEZOMIB,MK-8776,DLD1,3.7154494037
BORTEZOMIB,MK-8776,EFM192B,-4.1475821997
BORTEZOMIB,MK-8776,ES2,-33.731881950900004
BORTEZOMIB,MK-8776,HCT116,2.4904364118999998
BORTEZOMIB,MK-8776,HT144,-167.5247326516
BORTEZOMIB,MK-8776,HT29,-18.4238795993
BORTEZOMIB,MK-8776,KPL1,-0.9138380336
BORTEZOMIB,MK-8776,LNCAP,-181.2876039432
BORTEZOMIB,MK-8776,LOVO,-3.3599216488
BORTEZOMIB,MK-8776,MDAMB436,-5.8925599528
BORTEZOMIB,MK-8776,MSTO,25.5822515823
BORTEZOMIB,MK-8776,NCIH1650,-22.2930776583
BORTEZOMIB,MK-8776,NCIH2122,-44.4573198675
BORTEZOMIB,MK-8776,NCIH23,-18.1012990246
BORTEZOMIB,MK-8776,NCIH460,4.4023086107
BORTEZOMIB,MK-8776,NCIH520,-26.965496918200003
BORTEZOMIB,MK-8776,OCUBM,0.8183883473000001
BORTEZOMIB,MK-8776,OV90,-15.864830706
BORTEZOMIB,MK-8776,OVCAR3,-15.3305189054
BORTEZOMIB,MK-8776,PA1,-4.6153565417
BORTEZOMIB,MK-8776,RKO,-1.1021519523
BORTEZOMIB,MK-8776,RPMI7951,-22.1084336688
BORTEZOMIB,MK-8776,SKMEL30,-11.383926546
BORTEZOMIB,MK-8776,SKMES1,-29.322077306500002
BORTEZOMIB,MK-8776,SKOV3,-16.1694483845
BORTEZOMIB,MK-8776,SW620,17.045085193800002
BORTEZOMIB,MK-8776,SW837,-194.3614259812
BORTEZOMIB,MK-8776,T47D,-8.1263991871
BORTEZOMIB,MK-8776,UACC62,-14.2208113352
BORTEZOMIB,MK-8776,UWB1289BRCA1,-30.6757071266
BORTEZOMIB,MK-8776,UWB1289,-26.303709854
BORTEZOMIB,MK-8776,VCAP,4.0349872189
BORTEZOMIB,MK-8776,ZR751,-25.9290630909
BORTEZOMIB,OXALIPLATIN,A2058,1.295470719
BORTEZOMIB,OXALIPLATIN,A2780,-17.1570722554
BORTEZOMIB,OXALIPLATIN,A375,-14.396879009300001
BORTEZOMIB,OXALIPLATIN,A427,-20.6619228201
BORTEZOMIB,OXALIPLATIN,CAOV3,-35.3204649086
BORTEZOMIB,OXALIPLATIN,COLO320DM,-9.6706862542
BORTEZOMIB,OXALIPLATIN,DLD1,2.3947625341
BORTEZOMIB,OXALIPLATIN,EFM192B,-10.9132315129
BORTEZOMIB,OXALIPLATIN,ES2,-18.173704891099998
BORTEZOMIB,OXALIPLATIN,HCT116,-2.620694735
BORTEZOMIB,OXALIPLATIN,HT144,-8.6446494573
BORTEZOMIB,OXALIPLATIN,HT29,-9.234353625399999
BORTEZOMIB,OXALIPLATIN,KPL1,3.3314166916000003
BORTEZOMIB,OXALIPLATIN,LNCAP,-38.4501475609
BORTEZOMIB,OXALIPLATIN,LOVO,-12.432501459200001
BORTEZOMIB,OXALIPLATIN,MDAMB436,-4.970604687200001
BORTEZOMIB,OXALIPLATIN,MSTO,57.347220228199994
BORTEZOMIB,OXALIPLATIN,NCIH1650,-19.2090135213
BORTEZOMIB,OXALIPLATIN,NCIH2122,3.8037568300999998
BORTEZOMIB,OXALIPLATIN,NCIH23,-16.0151765125
BORTEZOMIB,OXALIPLATIN,NCIH460,-32.0386361863
BORTEZOMIB,OXALIPLATIN,NCIH520,-25.4808281285
BORTEZOMIB,OXALIPLATIN,OCUBM,0.8034606868999999
BORTEZOMIB,OXALIPLATIN,OV90,-21.923979003699998
BORTEZOMIB,OXALIPLATIN,OVCAR3,-5.4946046944
BORTEZOMIB,OXALIPLATIN,PA1,-32.6864960987
BORTEZOMIB,OXALIPLATIN,RKO,7.137994479
BORTEZOMIB,OXALIPLATIN,RPMI7951,-26.002930446
BORTEZOMIB,OXALIPLATIN,SKMEL30,-1.6040848755000001
BORTEZOMIB,OXALIPLATIN,SKMES1,-34.9389804188
BORTEZOMIB,OXALIPLATIN,SKOV3,3.3520433387
BORTEZOMIB,OXALIPLATIN,SW620,-1.7705538954
BORTEZOMIB,OXALIPLATIN,SW837,5.9823862571
BORTEZOMIB,OXALIPLATIN,T47D,-37.746543650599996
BORTEZOMIB,OXALIPLATIN,UACC62,-10.818225359400001
BORTEZOMIB,OXALIPLATIN,UWB1289BRCA1,-6.0658503351999995
BORTEZOMIB,OXALIPLATIN,UWB1289,-20.7825554661
BORTEZOMIB,OXALIPLATIN,VCAP,-3.6936649620999997
BORTEZOMIB,OXALIPLATIN,ZR751,-30.6487319443
BORTEZOMIB,SN-38,A2058,28.092862437199997
BORTEZOMIB,SN-38,A2780,-22.7412535904
BORTEZOMIB,SN-38,A375,26.754788090500004
BORTEZOMIB,SN-38,A427,-9.7591487237
BORTEZOMIB,SN-38,CAOV3,-36.2108951928
BORTEZOMIB,SN-38,COLO320DM,-1.909821882
BORTEZOMIB,SN-38,DLD1,5.3060028454
BORTEZOMIB,SN-38,EFM192B,-1.8160989587
BORTEZOMIB,SN-38,ES2,-27.1757899885
BORTEZOMIB,SN-38,HCT116,0.2521683931
BORTEZOMIB,SN-38,HT144,-5.1676531845
BORTEZOMIB,SN-38,HT29,-22.624749286700002
BORTEZOMIB,SN-38,KPL1,8.1617002159
BORTEZOMIB,SN-38,LNCAP,9.9371090945
BORTEZOMIB,SN-38,LOVO,11.585800501400001
BORTEZOMIB,SN-38,MDAMB436,2.9171093748000003
BORTEZOMIB,SN-38,MSTO,64.7509207329
BORTEZOMIB,SN-38,NCIH1650,-17.3548030831
BORTEZOMIB,SN-38,NCIH2122,-3.1706248038
BORTEZOMIB,SN-38,NCIH23,-7.15582119
BORTEZOMIB,SN-38,NCIH460,12.9078169749
BORTEZOMIB,SN-38,NCIH520,-36.0663746365
BORTEZOMIB,SN-38,OCUBM,14.424314242000001
BORTEZOMIB,SN-38,OV90,-23.926542680700003
BORTEZOMIB,SN-38,OVCAR3,14.5864766634
BORTEZOMIB,SN-38,PA1,-22.387786635700003
BORTEZOMIB,SN-38,RKO,15.1714593102
BORTEZOMIB,SN-38,RPMI7951,-14.9578214914
BORTEZOMIB,SN-38,SKMEL30,-13.0243512546
BORTEZOMIB,SN-38,SKMES1,-10.9502671364
BORTEZOMIB,SN-38,SKOV3,-11.0032016134
BORTEZOMIB,SN-38,SW620,-1.3346218754
BORTEZOMIB,SN-38,SW837,-5.7383438753
BORTEZOMIB,SN-38,T47D,-11.0528206128
